Date and Time,Total count,High risk count,Low risk count,safe count
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,11,5,3,3
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,12,7,3,2
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,4,4,3
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,5,2,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,11,4,3,4
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,11,7,2,2
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,9,5,2,2
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 14:56:47,10,5,2,3
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,5,1
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,9,3,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,4,1,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,9,2,5,2
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,2,4
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,8,2,3,3
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,2,3,4
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,6,3
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,0,4,5
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,11,4,5,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,10,6,2,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,9,4,3,2
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,10,4,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,11,5,3,3
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,12,7,3,2
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,4,4,3
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,5,2,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,11,4,3,4
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,11,7,2,2
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,9,5,2,2
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,11,6,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:00:33,10,5,2,3
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,5,1
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,9,3,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,4,1,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,9,2,5,2
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,2,4
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,8,2,3,3
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,2,3,4
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,6,3
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,0,4,5
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
21/02/2021 15:01:53,9,4,3,2
